"Flavor","CheckId","InstallId","BuildId"
"r-devel-windows-x86_64","0d8024876cf734706358beb80d233c0e","b8c07c3be193539985d10daf95425f1a","8d69f6eaf0b375ff4e8a516a4c56c16c"
