"Flavor","CheckId","InstallId","BuildId"
"r-devel-windows-x86_64","3eb28b1f33b494ed6b523a0d636ff459","b8c07c3be193539985d10daf95425f1a","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-release-windows-x86_64","96b0ec3c869d1ea37214bd0bb205772c","b8c07c3be193539985d10daf95425f1a","8d69f6eaf0b375ff4e8a516a4c56c16c"
