"Flavor","CheckId","InstallId","BuildId"
"r-devel-windows-x86_64","b8f0ea91996e97c6f83929a982a1db17","fcb57f3cc08fddb289021e25f3f47698","8d69f6eaf0b375ff4e8a516a4c56c16c"
